taxon_id,scientific_name,family,kingdom,temp_min_c,temp_max_c,rainfall_min_mm_year,rainfall_max_mm_year,ph_min,ph_max,uses,growth_form_uri,plant_form_uri,soil_depth,soil_texture_uri,source
2665,Acacia neriifolia,Leguminosae,Archaeplastida,22,32,600,700,5,6,fuelwood | ornamental/turf | windbreak,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2667,Acacia nilotica,Cycadopsida,Archaeplastida,19,34,400,1200,6.5,8,firebreaks | fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2674,Acacia oraria,Leguminosae,Archaeplastida,22,32,1500,2000,5,6.5,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2676,Acacia pachyacra,Leguminosae,Archaeplastida,12,30,200,300,6,7,fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2677,Acacia parchcarpa,Leguminosae,Archaeplastida,25,37,225,300,6.5,7.5,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2678,Acacia pendula,Leguminosae,Archaeplastida,20,30,400,700,7,8,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2680,Acacia plectocarpa,Leguminosae,Archaeplastida,22,35,600,1400,5,6,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2681,Acacia podalyriifolia,Leguminosae,Archaeplastida,18,32,700,1000,5,6,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2683,Acacia polystachya,Leguminosae,Archaeplastida,24,32,1200,2000,5,6,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2684,Acacia pruinocarpa,Leguminosae,Archaeplastida,22,35,200,250,6,7,fuelwood | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2685,Acacia pycnantha,Leguminosae,Archaeplastida,20,28,1000,1600,6,7,erosion control | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2692,Acacia rothii,Leguminosae,Archaeplastida,24,34,1400,1600,5,6.5,fuelwood | revegetation,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2694,Acacia salicina,Leguminosae,Archaeplastida,24,30,400,600,6,8,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2695,Acacia saligna,Leguminosae,Archaeplastida,20,32,400,700,5.5,7,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2696,Acacia sclerosperma,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
2697,Acacia senegal,Leguminosae,Archaeplastida,24,32,300,800,5,7,erosion control | fuelwood | ornamental/turf | pioneer,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2698,Acacia seyal,Leguminosae,Archaeplastida,24,32,1000,1700,6.5,7.5,agroforestry | fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2699,Acacia shirleyi,Leguminosae,Archaeplastida,18,36,500,650,4.5,6.5,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2700,Acacia sieberiana,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
2701,Acacia silvestris,Leguminosae,Archaeplastida,15,25,800,1000,6,7,fuelwood | ornamental/turf | windbreak,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2702,Acacia simsii,Leguminosae,Archaeplastida,22,32,1000,1600,5,6,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2705,Acacia stenophylla,Leguminosae,Archaeplastida,18,32,200,600,7,8,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2708,Acacia synchronicia,Leguminosae,Archaeplastida,18,28,300,600,7,8,fuelwood,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2710,Acacia tephrina,Leguminosae,Archaeplastida,22,38,400,500,7,8,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2711,Acacia tetragonophylla,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
2712,Acacia tortilis,Leguminosae,Archaeplastida,28,45,300,800,6.5,7.5,fuelwood | mammals | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2714,Acacia torulosa,Leguminosae,Archaeplastida,22,36,400,700,5,7.5,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2715,Acacia trachycarpa,Leguminosae,Archaeplastida,22,32,250,350,7,8,erosion control | fuelwood,http://eol.org/schema/terms/multipleStems,https://www.wikidata.org/entity/Q757163,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2717,Acacia tumida,Leguminosae,Archaeplastida,22,36,400,1000,7,8,erosion control | fuelwood | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2718,Acacia victoriae,Leguminosae,Archaeplastida,12,32,300,800,6,7.5,erosion control | fuelwood | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2720,Acacia xiphohylla,Leguminosae,Archaeplastida,24,36,200,250,7,8,fuelwood | shade & shelter,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2735,Acanthosicyos naudinianus,,Archaeplastida,15,30,150,500,6,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2736,Acanthus ilicifolius,Acanthaceae,Archaeplastida,18,26,1500,2500,6.8,7.2,,http://eol.org/schema/terms/multipleStems,,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2737,Acanthus mollis,Acanthaceae,Archaeplastida,15,30,500,800,5,7,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2741,Acca sellowiana,Myrtaceae,Archaeplastida,18,21,750,1500,5.5,7,ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2742,Acehmea magdalenae,,Archaeplastida,24,30,900,1300,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2743,Acer caesium,Aceraceae,Archaeplastida,15,21,1000,1800,4.5,5.5,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2744,Acer campestre,Aceraceae,Archaeplastida,,,,,,,living fence | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2756,Acer saccharum,Aceraceae,Archaeplastida,14,24,700,1300,6,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2761,Achillea fragrantissima,Compositae,Archaeplastida,,,,,7,8,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,,FAO ECOCROP-derived DwC-A measurement data
2762,Achillea millefolium,Compositae,Archaeplastida,,,,,,,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2763,Achillea millefolium ssp. millefolium,Compositae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2766,Achnatherum splendens,,Archaeplastida,8,15,300,400,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2770,Acmena smithii,Myrtaceae,Archaeplastida,18,28,1000,1700,5,6,shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2777,Aconitum napellus,Ranunculaceae,Archaeplastida,,,,,,,mammals | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2779,Acorus calamus,Acoraceae,Archaeplastida,18,26,7000,2000,5.5,6.5,agroforestry | mammals,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2780,Acrocarpus fraxinifolius,,Archaeplastida,28,35,1200,1500,5.5,6.5,erosion control | fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2782,Acroceras macrum,Gramineae,Archaeplastida,16,26,800,1500,4.8,5.8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2783,Acrocomia aculeata,Palmae,Archaeplastida,25,35,1000,2000,5.5,6.5,lipids/oil & fats | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2787,Acrocomia totai,Palmae,Archaeplastida,22,28,900,1500,5.5,6.5,lipids/oil & fats | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2803,Actinidia arguta,Actinidiaceae,Archaeplastida,12,25,900,1500,5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2807,Adansonia digitata,Bombacaceae,Archaeplastida,26,36,600,1500,5,6.5,lipids/oil & fats | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2808,Adansonia grandidieri,Bombacaceae,Archaeplastida,22,30,1000,1500,5.5,7,lipids/oil & fats | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2809,Adansonia gregorii,Bombacaceae,Archaeplastida,24,34,600,1500,5,6.5,lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2823,Adiantum capillus-veneris,Pteridaceae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2824,Adina cordifolia,Rubiaceae,Archaeplastida,25,35,1000,2000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2829,Adonis vernalis,Ranunculaceae,Archaeplastida,14,30,400,750,7,7.5,mammals,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2830,Aegiceras corniculatum,Myrsinaceae,Archaeplastida,18,26,1000,2000,6.8,7.2,fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2844,Aegle marmelos,Rutaceae,Archaeplastida,30,42,800,2000,6,7.5,fish | fuelwood | lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2851,Aeschynomene falcata,Leguminosae,Archaeplastida,20,25,1000,1500,5.5,6,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2852,Aeschynomene indica,Leguminosae,Archaeplastida,18,30,1000,1200,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,50,,FAO ECOCROP-derived DwC-A measurement data
2856,Aesculus hippocastanum,Hippocastanaceae,Archaeplastida,,,,,,,ornamental/turf | other socio-cultural uses,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2857,Aesculus indica,Hippocastanaceae,Archaeplastida,23,26,1000,2000,4.5,5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2863,Aframomum corrorima,Zingiberaceae,Archaeplastida,16,24,1400,2000,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2872,Aframomum melegueta,Zingiberaceae,Archaeplastida,21,28,1500,1900,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2877,Afzelia africana,Leguminosae,Archaeplastida,20,32,1200,1800,5.5,6.5,fuelwood | lipids/oil & fats | manure/fertilizer,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2881,Afzelia quanzensis,Leguminosae,Archaeplastida,18,28,700,1400,5,7,ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2886,Agathis dammara,Araucariaceae,Archaeplastida,28,34,2500,3500,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2887,Agathis labillardieri,Araucariaceae,Archaeplastida,24,32,2500,4000,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2888,Agathis microstachya,Araucariaceae,Archaeplastida,22,30,2000,2700,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2894,Agave cantala,Agavaceae,Archaeplastida,17,30,1000,2000,6.5,7.5,living fence,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2896,Agave fourcroydes,Agavaceae,Archaeplastida,15,30,900,1250,6.5,7.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2897,Agave lecheguilla,Agavaceae,Archaeplastida,15,25,450,600,6.5,7.5,mammals,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2914,Agrimonia eupatoria,Rosaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2919,Agropyron cristatum,Gramineae,Archaeplastida,15,25,250,400,5.5,6.5,revegetation,,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2920,Agropyron dasystachyum,Gramineae,Archaeplastida,15,25,400,700,5.5,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2921,Agropyron desertorum,Gramineae,Archaeplastida,15,20,250,400,5.8,6.5,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2922,Agropyron elongatum,Gramineae,Archaeplastida,12,20,350,600,6.5,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2924,Agropyron mongolicum,Gramineae,Archaeplastida,12,20,150,300,7,8,,,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2925,Agropyron repens,Gramineae,Archaeplastida,10,20,550,750,6,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2926,Agropyron riparium,Gramineae,Archaeplastida,10,18,500,800,6,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2927,Agropyron sibiricum,Gramineae,Archaeplastida,15,20,200,600,6,7,,,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2928,Agropyron smithii,Gramineae,Archaeplastida,7,20,400,600,6.5,8,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2929,Agropyron spicatum,Gramineae,Archaeplastida,12,20,250,500,6,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2930,Agropyron tauri,Gramineae,Archaeplastida,15,20,350,600,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2931,Agropyron trachycaulum,Gramineae,Archaeplastida,13,22,500,700,6,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2932,Agropyron trichophorum,Gramineae,Archaeplastida,15,20,250,600,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2934,Agrostis canina,Gramineae,Archaeplastida,9,20,500,900,4.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2937,Agrostis gigantea,Gramineae,Archaeplastida,12,21,500,900,5,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2941,Agrostis tenuis,Gramineae,Archaeplastida,10,20,400,800,4.5,7.5,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2942,Agrostis trinii,Gramineae,Archaeplastida,8,15,200,500,4.5,5.5,,,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2943,Ailanthus altissima,Simaroubaceae,Archaeplastida,14,28,400,600,5,7,erosion control | fuelwood | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2944,Ailanthus excelsa,Simaroubaceae,Archaeplastida,20,40,600,1900,5,6,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2945,Ailanthus grandis,Simaroubaceae,Archaeplastida,30,38,3000,4000,5,6,,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2957,Albizia adianthifolia,,Archaeplastida,22,28,1500,2500,4.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2958,Albizia chevalieri,,Archaeplastida,24,30,600,900,5.5,6.5,,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2959,Albizia chinensis,Leguminosae,Archaeplastida,22,32,2500,3500,5.5,7.3,agroforestry | fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2964,Albizia lophantha,Leguminosae,Archaeplastida,18,26,700,1000,7,7.5,erosion control | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
